gene.ID,Base.Mean,log2.FC.,StdErr,Wald.Stats,P.value,P.adj,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V16
vnz_15675,310.97338,2.207609364,0.507843,4.3470312,1.38e-05,9.71e-05,CP018074.1,3488589,3488590,TSS_04610,148,+,CP018074.1,Genbank,gene,3488557,3488766,.,-,.,1
vnz_15675,310.97338,2.207609364,0.507843,4.3470312,1.38e-05,9.71e-05,CP018074.1,3488739,3488740,TSS_04612,43,+,CP018074.1,Genbank,gene,3488557,3488766,.,-,.,1
vnz_15675,310.97338,2.207609364,0.507843,4.3470312,1.38e-05,9.71e-05,CP018074.1,3488411,3488412,TSS_04601,153,+,CP018074.1,Genbank,gene,3488557,3488766,.,-,.,145
vnz_15675,310.97338,2.207609364,0.507843,4.3470312,1.38e-05,9.71e-05,CP018074.1,3488425,3488426,TSS_04604,281,+,CP018074.1,Genbank,gene,3488557,3488766,.,-,.,131
vnz_15675,310.97338,2.207609364,0.507843,4.3470312,1.38e-05,9.71e-05,CP018074.1,3488379,3488380,TSS_04599,69,+,CP018074.1,Genbank,gene,3488557,3488766,.,-,.,177
vnz_15675,310.97338,2.207609364,0.507843,4.3470312,1.38e-05,9.71e-05,CP018074.1,3488607,3488608,TSS_04611,121,+,CP018074.1,Genbank,gene,3488557,3488766,.,-,.,1
vnz_15810,303.74113,-2.521712053,0.3933613,-6.4106758,1.45e-10,2.97e-09,CP018074.1,3517781,3517782,TSS_04691,2158,+,CP018074.1,Genbank,gene,3518653,3520449,.,-,.,871
vnz_15825,130.51342,-2.113420635,0.4064574,-5.1996121,2e-07,2.28e-06,CP018074.1,3522450,3522451,TSS_04693,43,+,CP018074.1,Genbank,gene,3523756,3524598,.,-,.,1305
vnz_15825,130.51342,-2.113420635,0.4064574,-5.1996121,2e-07,2.28e-06,CP018074.1,3522405,3522406,TSS_04692,178,+,CP018074.1,Genbank,gene,3523756,3524598,.,-,.,1350
vnz_16045,1191.8407,-2.302256862,0.3056815,-7.5315554,5.01e-14,1.83e-12,CP018074.1,3569515,3569516,TSS_04766,99,+,CP018074.1,Genbank,gene,3568107,3570125,.,-,.,1
vnz_16045,1191.8407,-2.302256862,0.3056815,-7.5315554,5.01e-14,1.83e-12,CP018074.1,3569969,3569970,TSS_04768,84,+,CP018074.1,Genbank,gene,3568107,3570125,.,-,.,1
vnz_16055,225.86647,-2.776822588,0.3907563,-7.1062769,1.19e-12,3.47e-11,CP018074.1,3570406,3570407,TSS_04770,39,+,CP018074.1,Genbank,gene,3570890,3571897,.,-,.,483
vnz_16055,225.86647,-2.776822588,0.3907563,-7.1062769,1.19e-12,3.47e-11,CP018074.1,3571845,3571846,TSS_04774,45,+,CP018074.1,Genbank,gene,3570890,3571897,.,-,.,1
vnz_16125,373.04929,-3.286681949,0.40374,-8.1405906,3.93e-16,1.89e-14,CP018074.1,3586105,3586106,TSS_04800,60,+,CP018074.1,Genbank,gene,3586104,3587561,.,-,.,1
vnz_16405,162.21074,-2.458081684,0.5140769,-4.7815448,1.74e-06,1.61e-05,CP018074.1,3651059,3651060,TSS_04869,713,-,CP018074.1,Genbank,gene,3648759,3649745,.,+,.,1315
vnz_16410,361.37416,-4.503158921,0.6599702,-6.823276,8.9e-12,2.24e-10,CP018074.1,3648758,3648759,TSS_04868,763,+,CP018074.1,Genbank,gene,3649723,3651030,.,-,.,964
vnz_16440,137.35528,2.431602671,0.5042985,4.8217526,1.42e-06,1.34e-05,CP018074.1,3662519,3662520,TSS_04882,462,-,CP018074.1,Genbank,gene,3659247,3659444,.,+,.,3076
vnz_16440,137.35528,2.431602671,0.5042985,4.8217526,1.42e-06,1.34e-05,CP018074.1,3660731,3660732,TSS_04878,176,-,CP018074.1,Genbank,gene,3659247,3659444,.,+,.,1288
vnz_16605,68.327646,-2.154463876,0.3987872,-5.4025399,6.57e-08,8.31e-07,CP018074.1,3691654,3691655,TSS_04933,769,+,CP018074.1,Genbank,gene,3691781,3692878,.,-,.,126
vnz_16630,152.152,-2.22617061,0.4219407,-5.2760269,1.32e-07,1.57e-06,CP018074.1,3697827,3697828,TSS_04947,318,-,CP018074.1,Genbank,gene,3696355,3697077,.,+,.,751
vnz_16630,152.152,-2.22617061,0.4219407,-5.2760269,1.32e-07,1.57e-06,CP018074.1,3698611,3698612,TSS_04951,108,-,CP018074.1,Genbank,gene,3696355,3697077,.,+,.,1535
vnz_16630,152.152,-2.22617061,0.4219407,-5.2760269,1.32e-07,1.57e-06,CP018074.1,3697867,3697868,TSS_04948,407,-,CP018074.1,Genbank,gene,3696355,3697077,.,+,.,791
vnz_16915,179.68926,-4.122026963,0.4368284,-9.4362611,3.86e-21,3.84e-19,CP018074.1,3755053,3755054,TSS_05031,42,+,CP018074.1,Genbank,gene,3756073,3756831,.,-,.,1019
vnz_16915,179.68926,-4.122026963,0.4368284,-9.4362611,3.86e-21,3.84e-19,CP018074.1,3755291,3755292,TSS_05032,54,+,CP018074.1,Genbank,gene,3756073,3756831,.,-,.,781
vnz_16915,179.68926,-4.122026963,0.4368284,-9.4362611,3.86e-21,3.84e-19,CP018074.1,3753110,3753111,TSS_05025,105,+,CP018074.1,Genbank,gene,3756073,3756831,.,-,.,2962
vnz_16915,179.68926,-4.122026963,0.4368284,-9.4362611,3.86e-21,3.84e-19,CP018074.1,3753701,3753702,TSS_05030,106,+,CP018074.1,Genbank,gene,3756073,3756831,.,-,.,2371
vnz_16915,179.68926,-4.122026963,0.4368284,-9.4362611,3.86e-21,3.84e-19,CP018074.1,3753605,3753606,TSS_05027,254,+,CP018074.1,Genbank,gene,3756073,3756831,.,-,.,2467
vnz_16915,179.68926,-4.122026963,0.4368284,-9.4362611,3.86e-21,3.84e-19,CP018074.1,3751720,3751721,TSS_05020,134,+,CP018074.1,Genbank,gene,3756073,3756831,.,-,.,4352
vnz_16915,179.68926,-4.122026963,0.4368284,-9.4362611,3.86e-21,3.84e-19,CP018074.1,3755749,3755750,TSS_05034,171,+,CP018074.1,Genbank,gene,3756073,3756831,.,-,.,323
vnz_17345,117.95465,2.182598295,0.4256277,5.1279523,2.93e-07,3.2e-06,CP018074.1,3835994,3835995,TSS_05240,365,-,CP018074.1,Genbank,gene,3834152,3835285,.,+,.,710
vnz_17470,625.26442,-4.346540487,0.9225866,-4.7112547,2.46e-06,2.17e-05,CP018074.1,3850184,3850185,TSS_05267,2295,+,CP018074.1,Genbank,gene,3855203,3857254,.,-,.,5018
vnz_17470,625.26442,-4.346540487,0.9225866,-4.7112547,2.46e-06,2.17e-05,CP018074.1,3848242,3848243,TSS_05260,29230,+,CP018074.1,Genbank,gene,3855203,3857254,.,-,.,6960
vnz_17470,625.26442,-4.346540487,0.9225866,-4.7112547,2.46e-06,2.17e-05,CP018074.1,3847398,3847399,TSS_05257,192,+,CP018074.1,Genbank,gene,3855203,3857254,.,-,.,7804
vnz_17470,625.26442,-4.346540487,0.9225866,-4.7112547,2.46e-06,2.17e-05,CP018074.1,3848267,3848268,TSS_05263,52,+,CP018074.1,Genbank,gene,3855203,3857254,.,-,.,6935
vnz_17540,173.5626,3.272175865,0.4811521,6.8007096,1.04e-11,2.59e-10,CP018074.1,3880219,3880220,TSS_05296,42,-,CP018074.1,Genbank,gene,3875688,3876503,.,+,.,3717
vnz_17540,173.5626,3.272175865,0.4811521,6.8007096,1.04e-11,2.59e-10,CP018074.1,3880909,3880910,TSS_05299,58,-,CP018074.1,Genbank,gene,3875688,3876503,.,+,.,4407
vnz_17540,173.5626,3.272175865,0.4811521,6.8007096,1.04e-11,2.59e-10,CP018074.1,3879462,3879463,TSS_05287,48,-,CP018074.1,Genbank,gene,3875688,3876503,.,+,.,2960
vnz_17540,173.5626,3.272175865,0.4811521,6.8007096,1.04e-11,2.59e-10,CP018074.1,3878934,3878935,TSS_05286,91,-,CP018074.1,Genbank,gene,3875688,3876503,.,+,.,2432
vnz_17865,438.18789,-2.135059776,0.3070589,-6.9532574,3.57e-12,9.66e-11,CP018074.1,3953976,3953977,TSS_05513,351,-,CP018074.1,Genbank,gene,3947528,3949549,.,+,.,4428
vnz_17865,438.18789,-2.135059776,0.3070589,-6.9532574,3.57e-12,9.66e-11,CP018074.1,3953204,3953205,TSS_05510,88,-,CP018074.1,Genbank,gene,3947528,3949549,.,+,.,3656
vnz_17865,438.18789,-2.135059776,0.3070589,-6.9532574,3.57e-12,9.66e-11,CP018074.1,3952371,3952372,TSS_05508,3802,-,CP018074.1,Genbank,gene,3947528,3949549,.,+,.,2823
vnz_17875,57.398677,-2.60655798,0.4829837,-5.3967822,6.78e-08,8.54e-07,CP018074.1,3949853,3949854,TSS_05503,80,+,CP018074.1,Genbank,gene,3950343,3951551,.,-,.,489
vnz_17880,81.384576,-2.208911446,0.4678255,-4.721657,2.34e-06,2.07e-05,CP018074.1,3952132,3952133,TSS_05505,113,+,CP018074.1,Genbank,gene,3951548,3952186,.,-,.,1
vnz_17895,55.355122,-2.058393612,0.5590994,-3.6816236,0.0002318,0.0011174,CP018074.1,3956318,3956319,TSS_05526,67,-,CP018074.1,Genbank,gene,3954090,3954344,.,+,.,1975
vnz_17895,55.355122,-2.058393612,0.5590994,-3.6816236,0.0002318,0.0011174,CP018074.1,3956133,3956134,TSS_05516,184,-,CP018074.1,Genbank,gene,3954090,3954344,.,+,.,1790
vnz_17915,163.71486,-4.038998317,0.6891192,-5.8611025,4.6e-09,7.22e-08,CP018074.1,3956228,3956229,TSS_05525,348,+,CP018074.1,Genbank,gene,3957169,3957555,.,-,.,940
vnz_17915,163.71486,-4.038998317,0.6891192,-5.8611025,4.6e-09,7.22e-08,CP018074.1,3956218,3956219,TSS_05522,53,+,CP018074.1,Genbank,gene,3957169,3957555,.,-,.,950
vnz_17915,163.71486,-4.038998317,0.6891192,-5.8611025,4.6e-09,7.22e-08,CP018074.1,3956207,3956208,TSS_05520,3163,+,CP018074.1,Genbank,gene,3957169,3957555,.,-,.,961
vnz_18010,167.52416,-2.153649614,0.3933603,-5.4750056,4.37e-08,5.67e-07,CP018074.1,3979334,3979335,TSS_05581,42,-,CP018074.1,Genbank,gene,3978412,3979338,.,+,.,1
vnz_18020,113.03651,2.117105204,0.4537814,4.6654733,3.08e-06,2.65e-05,CP018074.1,3982724,3982725,TSS_05591,3406,-,CP018074.1,Genbank,gene,3980596,3981213,.,+,.,1512
vnz_18020,113.03651,2.117105204,0.4537814,4.6654733,3.08e-06,2.65e-05,CP018074.1,3986368,3986369,TSS_05599,51,-,CP018074.1,Genbank,gene,3980596,3981213,.,+,.,5156
vnz_18020,113.03651,2.117105204,0.4537814,4.6654733,3.08e-06,2.65e-05,CP018074.1,3982745,3982746,TSS_05593,63,-,CP018074.1,Genbank,gene,3980596,3981213,.,+,.,1533
vnz_18020,113.03651,2.117105204,0.4537814,4.6654733,3.08e-06,2.65e-05,CP018074.1,3982731,3982732,TSS_05592,615,-,CP018074.1,Genbank,gene,3980596,3981213,.,+,.,1519
vnz_18020,113.03651,2.117105204,0.4537814,4.6654733,3.08e-06,2.65e-05,CP018074.1,3986322,3986323,TSS_05597,536,-,CP018074.1,Genbank,gene,3980596,3981213,.,+,.,5110
vnz_18020,113.03651,2.117105204,0.4537814,4.6654733,3.08e-06,2.65e-05,CP018074.1,3986347,3986348,TSS_05598,40,-,CP018074.1,Genbank,gene,3980596,3981213,.,+,.,5135
vnz_18020,113.03651,2.117105204,0.4537814,4.6654733,3.08e-06,2.65e-05,CP018074.1,3983826,3983827,TSS_05594,291,-,CP018074.1,Genbank,gene,3980596,3981213,.,+,.,2614
vnz_18020,113.03651,2.117105204,0.4537814,4.6654733,3.08e-06,2.65e-05,CP018074.1,3984472,3984473,TSS_05595,34,-,CP018074.1,Genbank,gene,3980596,3981213,.,+,.,3260
vnz_18200,136.54194,-2.380338673,0.393047,-6.0561172,1.39e-09,2.39e-08,CP018074.1,4019538,4019539,TSS_05664,31,-,CP018074.1,Genbank,gene,4019354,4020058,.,+,.,1
vnz_18245,713.88842,-2.0452678,0.3417914,-5.9839645,2.18e-09,3.56e-08,CP018074.1,4031980,4031981,TSS_05694,42,-,CP018074.1,Genbank,gene,4029946,4031454,.,+,.,527
vnz_18245,713.88842,-2.0452678,0.3417914,-5.9839645,2.18e-09,3.56e-08,CP018074.1,4030207,4030208,TSS_05692,92,-,CP018074.1,Genbank,gene,4029946,4031454,.,+,.,1
vnz_18245,713.88842,-2.0452678,0.3417914,-5.9839645,2.18e-09,3.56e-08,CP018074.1,4031830,4031831,TSS_05693,32,-,CP018074.1,Genbank,gene,4029946,4031454,.,+,.,377
vnz_18390,151.91522,2.04580314,0.4651234,4.398409,1.09e-05,7.98e-05,CP018074.1,4067571,4067572,TSS_05724,3087,-,CP018074.1,Genbank,gene,4063803,4064339,.,+,.,3233
vnz_18390,151.91522,2.04580314,0.4651234,4.398409,1.09e-05,7.98e-05,CP018074.1,4067600,4067601,TSS_05726,39,-,CP018074.1,Genbank,gene,4063803,4064339,.,+,.,3262
vnz_18390,151.91522,2.04580314,0.4651234,4.398409,1.09e-05,7.98e-05,CP018074.1,4065915,4065916,TSS_05719,2644,-,CP018074.1,Genbank,gene,4063803,4064339,.,+,.,1577
vnz_18530,121.78304,-2.467655933,0.5219147,-4.7280828,2.27e-06,2.01e-05,CP018074.1,4094102,4094103,TSS_05779,96,-,CP018074.1,Genbank,gene,4092887,4093708,.,+,.,395
vnz_18620,64.560577,-2.572362944,0.7182808,-3.5812776,0.0003419,0.0015495,CP018074.1,4111158,4111159,TSS_05790,48,+,CP018074.1,Genbank,gene,4111292,4112137,.,-,.,133
vnz_18620,64.560577,-2.572362944,0.7182808,-3.5812776,0.0003419,0.0015495,CP018074.1,4112135,4112136,TSS_05792,189,+,CP018074.1,Genbank,gene,4111292,4112137,.,-,.,1
vnz_18620,64.560577,-2.572362944,0.7182808,-3.5812776,0.0003419,0.0015495,CP018074.1,4111354,4111355,TSS_05791,35,+,CP018074.1,Genbank,gene,4111292,4112137,.,-,.,1
vnz_18640,661.80255,-2.337146195,0.3172542,-7.3667936,1.75e-13,5.57e-12,CP018074.1,4114319,4114320,TSS_05797,263,+,CP018074.1,Genbank,gene,4114080,4114616,.,-,.,1
vnz_18905,513.46124,2.045626991,0.292433,6.9951977,2.65e-12,7.25e-11,CP018074.1,4157463,4157464,TSS_05843,6073,+,CP018074.1,Genbank,gene,4162157,4162561,.,-,.,4693
vnz_18905,513.46124,2.045626991,0.292433,6.9951977,2.65e-12,7.25e-11,CP018074.1,4162283,4162284,TSS_05845,150,+,CP018074.1,Genbank,gene,4162157,4162561,.,-,.,1
vnz_18905,513.46124,2.045626991,0.292433,6.9951977,2.65e-12,7.25e-11,CP018074.1,4157448,4157449,TSS_05841,200,+,CP018074.1,Genbank,gene,4162157,4162561,.,-,.,4708
vnz_18905,513.46124,2.045626991,0.292433,6.9951977,2.65e-12,7.25e-11,CP018074.1,4157253,4157254,TSS_05838,229,+,CP018074.1,Genbank,gene,4162157,4162561,.,-,.,4903
vnz_18935,565.01372,-2.808682153,0.3785249,-7.4200722,1.17e-13,3.9e-12,CP018074.1,4167588,4167589,TSS_05860,110,+,CP018074.1,Genbank,gene,4168011,4169102,.,-,.,422
vnz_18935,565.01372,-2.808682153,0.3785249,-7.4200722,1.17e-13,3.9e-12,CP018074.1,4167496,4167497,TSS_05859,183,+,CP018074.1,Genbank,gene,4168011,4169102,.,-,.,514
vnz_19265,2533.4952,-4.248519716,0.9578172,-4.4356271,9.18e-06,6.82e-05,CP018074.1,4245001,4245002,TSS_06042,46,+,CP018074.1,Genbank,gene,4244473,4245615,.,-,.,1
vnz_19265,2533.4952,-4.248519716,0.9578172,-4.4356271,9.18e-06,6.82e-05,CP018074.1,4245240,4245241,TSS_06045,73,+,CP018074.1,Genbank,gene,4244473,4245615,.,-,.,1
vnz_19375,281.25166,-5.01602441,0.512393,-9.7894078,1.25e-22,1.53e-20,CP018074.1,4268197,4268198,TSS_06092,69,-,CP018074.1,Genbank,gene,4267334,4268179,.,+,.,19
vnz_19375,281.25166,-5.01602441,0.512393,-9.7894078,1.25e-22,1.53e-20,CP018074.1,4267755,4267756,TSS_06081,64,-,CP018074.1,Genbank,gene,4267334,4268179,.,+,.,1
vnz_19375,281.25166,-5.01602441,0.512393,-9.7894078,1.25e-22,1.53e-20,CP018074.1,4268181,4268182,TSS_06091,50,-,CP018074.1,Genbank,gene,4267334,4268179,.,+,.,3
vnz_19555,255.17532,-2.576567194,0.4121888,-6.2509388,4.08e-10,7.72e-09,CP018074.1,4299678,4299679,TSS_06120,138,-,CP018074.1,Genbank,gene,4299623,4300381,.,+,.,1
vnz_19580,360.28496,-2.367774324,0.6547189,-3.6164745,0.0002986,0.001384,CP018074.1,4304136,4304137,TSS_06130,251,-,CP018074.1,Genbank,gene,4303385,4304614,.,+,.,1
vnz_19580,360.28496,-2.367774324,0.6547189,-3.6164745,0.0002986,0.001384,CP018074.1,4304125,4304126,TSS_06129,51,-,CP018074.1,Genbank,gene,4303385,4304614,.,+,.,1
vnz_19590,228.55548,-2.496512052,0.3934414,-6.3453216,2.22e-10,4.36e-09,CP018074.1,4303384,4303385,TSS_06128,2036,+,CP018074.1,Genbank,gene,4305369,4306013,.,-,.,1984
vnz_19625,50.598884,-2.374951528,0.497906,-4.7698797,1.84e-06,1.68e-05,CP018074.1,4306733,4306734,TSS_06138,34826,+,CP018074.1,Genbank,gene,4313425,4314141,.,-,.,6691
vnz_19625,50.598884,-2.374951528,0.497906,-4.7698797,1.84e-06,1.68e-05,CP018074.1,4310497,4310498,TSS_06149,564,+,CP018074.1,Genbank,gene,4313425,4314141,.,-,.,2927
vnz_19625,50.598884,-2.374951528,0.497906,-4.7698797,1.84e-06,1.68e-05,CP018074.1,4311681,4311682,TSS_06151,60,+,CP018074.1,Genbank,gene,4313425,4314141,.,-,.,1743
vnz_19625,50.598884,-2.374951528,0.497906,-4.7698797,1.84e-06,1.68e-05,CP018074.1,4309056,4309057,TSS_06148,2014,+,CP018074.1,Genbank,gene,4313425,4314141,.,-,.,4368
vnz_19625,50.598884,-2.374951528,0.497906,-4.7698797,1.84e-06,1.68e-05,CP018074.1,4307276,4307277,TSS_06144,75,+,CP018074.1,Genbank,gene,4313425,4314141,.,-,.,6148
vnz_20515,99.481612,-2.234535282,0.4585324,-4.873233,1.1e-06,1.07e-05,CP018074.1,4499094,4499095,TSS_06308,49,-,CP018074.1,Genbank,gene,4495679,4496668,.,+,.,2427
vnz_20855,292.51049,-4.062663279,1.0495735,-3.8707755,0.0001085,0.0005781,CP018074.1,4565226,4565227,TSS_06351,45,+,CP018074.1,Genbank,gene,4568435,4569772,.,-,.,3208
vnz_20865,88.357479,-2.555710355,0.4554918,-5.6108813,2.01e-08,2.78e-07,CP018074.1,4571029,4571030,TSS_06358,410,-,CP018074.1,Genbank,gene,4570458,4571309,.,+,.,1
vnz_20865,88.357479,-2.555710355,0.4554918,-5.6108813,2.01e-08,2.78e-07,CP018074.1,4573252,4573253,TSS_06360,76,-,CP018074.1,Genbank,gene,4570458,4571309,.,+,.,1944
vnz_20865,88.357479,-2.555710355,0.4554918,-5.6108813,2.01e-08,2.78e-07,CP018074.1,4571037,4571038,TSS_06359,35,-,CP018074.1,Genbank,gene,4570458,4571309,.,+,.,1
vnz_21050,147.05433,-2.007312626,0.4023728,-4.9886891,6.08e-07,6.21e-06,CP018074.1,4614489,4614490,TSS_06487,60,+,CP018074.1,Genbank,gene,4613614,4614498,.,-,.,1
vnz_21240,241.8011,-2.537318437,0.3724489,-6.8125272,9.59e-12,2.41e-10,CP018074.1,4652250,4652251,TSS_06513,520,+,CP018074.1,Genbank,gene,4657615,4658676,.,-,.,5364
vnz_21240,241.8011,-2.537318437,0.3724489,-6.8125272,9.59e-12,2.41e-10,CP018074.1,4656820,4656821,TSS_06515,148,+,CP018074.1,Genbank,gene,4657615,4658676,.,-,.,794
vnz_21240,241.8011,-2.537318437,0.3724489,-6.8125272,9.59e-12,2.41e-10,CP018074.1,4652967,4652968,TSS_06514,40,+,CP018074.1,Genbank,gene,4657615,4658676,.,-,.,4647
vnz_21475,4035.8213,-2.352785734,0.3230108,-7.2839239,3.24e-13,9.95e-12,CP018074.1,4701467,4701468,TSS_06624,35,-,CP018074.1,Genbank,gene,4701325,4705224,.,+,.,1
vnz_21475,4035.8213,-2.352785734,0.3230108,-7.2839239,3.24e-13,9.95e-12,CP018074.1,4703592,4703593,TSS_06629,63,-,CP018074.1,Genbank,gene,4701325,4705224,.,+,.,1
vnz_21565,130.2086,-3.895045378,0.6395172,-6.0906033,1.12e-09,1.98e-08,CP018074.1,4719853,4719854,TSS_06638,79,+,CP018074.1,Genbank,gene,4719521,4720126,.,-,.,1
vnz_21605,1175.1901,-2.041087496,0.3865036,-5.2809023,1.29e-07,1.53e-06,CP018074.1,4726295,4726296,TSS_06652,32,-,CP018074.1,Genbank,gene,4724434,4724904,.,+,.,1392
vnz_21605,1175.1901,-2.041087496,0.3865036,-5.2809023,1.29e-07,1.53e-06,CP018074.1,4725203,4725204,TSS_06645,66,-,CP018074.1,Genbank,gene,4724434,4724904,.,+,.,300
vnz_21605,1175.1901,-2.041087496,0.3865036,-5.2809023,1.29e-07,1.53e-06,CP018074.1,4724910,4724911,TSS_06641,31,-,CP018074.1,Genbank,gene,4724434,4724904,.,+,.,7
vnz_21605,1175.1901,-2.041087496,0.3865036,-5.2809023,1.29e-07,1.53e-06,CP018074.1,4726506,4726507,TSS_06655,37,-,CP018074.1,Genbank,gene,4724434,4724904,.,+,.,1603
vnz_21605,1175.1901,-2.041087496,0.3865036,-5.2809023,1.29e-07,1.53e-06,CP018074.1,4726864,4726865,TSS_06665,32,-,CP018074.1,Genbank,gene,4724434,4724904,.,+,.,1961
vnz_21610,7027.0325,-2.011725202,0.3832843,-5.2486498,1.53e-07,1.78e-06,CP018074.1,4727219,4727220,TSS_06693,86,-,CP018074.1,Genbank,gene,4724944,4727073,.,+,.,147
vnz_21610,7027.0325,-2.011725202,0.3832843,-5.2486498,1.53e-07,1.78e-06,CP018074.1,4725203,4725204,TSS_06645,66,-,CP018074.1,Genbank,gene,4724944,4727073,.,+,.,1
vnz_21610,7027.0325,-2.011725202,0.3832843,-5.2486498,1.53e-07,1.78e-06,CP018074.1,4727987,4727988,TSS_06706,129,-,CP018074.1,Genbank,gene,4724944,4727073,.,+,.,915
vnz_21610,7027.0325,-2.011725202,0.3832843,-5.2486498,1.53e-07,1.78e-06,CP018074.1,4726506,4726507,TSS_06655,37,-,CP018074.1,Genbank,gene,4724944,4727073,.,+,.,1
vnz_21610,7027.0325,-2.011725202,0.3832843,-5.2486498,1.53e-07,1.78e-06,CP018074.1,4727209,4727210,TSS_06692,150,-,CP018074.1,Genbank,gene,4724944,4727073,.,+,.,137
vnz_21610,7027.0325,-2.011725202,0.3832843,-5.2486498,1.53e-07,1.78e-06,CP018074.1,4727282,4727283,TSS_06695,61,-,CP018074.1,Genbank,gene,4724944,4727073,.,+,.,210
vnz_21610,7027.0325,-2.011725202,0.3832843,-5.2486498,1.53e-07,1.78e-06,CP018074.1,4726295,4726296,TSS_06652,32,-,CP018074.1,Genbank,gene,4724944,4727073,.,+,.,1
vnz_21610,7027.0325,-2.011725202,0.3832843,-5.2486498,1.53e-07,1.78e-06,CP018074.1,4726864,4726865,TSS_06665,32,-,CP018074.1,Genbank,gene,4724944,4727073,.,+,.,1
vnz_21610,7027.0325,-2.011725202,0.3832843,-5.2486498,1.53e-07,1.78e-06,CP018074.1,4728075,4728076,TSS_06710,43,-,CP018074.1,Genbank,gene,4724944,4727073,.,+,.,1003
vnz_21615,7703.3925,-2.687790595,0.3119839,-8.6151591,6.98e-18,4.08e-16,CP018074.1,4727282,4727283,TSS_06695,61,-,CP018074.1,Genbank,gene,4727224,4728417,.,+,.,1
vnz_21615,7703.3925,-2.687790595,0.3119839,-8.6151591,6.98e-18,4.08e-16,CP018074.1,4727987,4727988,TSS_06706,129,-,CP018074.1,Genbank,gene,4727224,4728417,.,+,.,1
vnz_21615,7703.3925,-2.687790595,0.3119839,-8.6151591,6.98e-18,4.08e-16,CP018074.1,4728075,4728076,TSS_06710,43,-,CP018074.1,Genbank,gene,4727224,4728417,.,+,.,1
vnz_21775,1103.8093,-2.728963876,0.421745,-6.4706484,9.76e-11,2.07e-09,CP018074.1,4747006,4747007,TSS_06898,56,-,CP018074.1,Genbank,gene,4747001,4747405,.,+,.,1
vnz_21775,1103.8093,-2.728963876,0.421745,-6.4706484,9.76e-11,2.07e-09,CP018074.1,4747732,4747733,TSS_06906,226,-,CP018074.1,Genbank,gene,4747001,4747405,.,+,.,328
vnz_21775,1103.8093,-2.728963876,0.421745,-6.4706484,9.76e-11,2.07e-09,CP018074.1,4747705,4747706,TSS_06905,702,-,CP018074.1,Genbank,gene,4747001,4747405,.,+,.,301
vnz_21945,2068.927,-3.918123201,0.3319289,-11.804105,3.72e-32,1.01e-29,CP018074.1,4785791,4785792,TSS_06944,74,-,CP018074.1,Genbank,gene,4777139,4778767,.,+,.,7025
vnz_21950,892.7692,2.049877681,0.3366792,6.0885188,1.14e-09,2e-08,CP018074.1,4776446,4776447,TSS_06933,54,+,CP018074.1,Genbank,gene,4778835,4779533,.,-,.,2388
vnz_21950,892.7692,2.049877681,0.3366792,6.0885188,1.14e-09,2e-08,CP018074.1,4776574,4776575,TSS_06935,152,+,CP018074.1,Genbank,gene,4778835,4779533,.,-,.,2260
vnz_21950,892.7692,2.049877681,0.3366792,6.0885188,1.14e-09,2e-08,CP018074.1,4776956,4776957,TSS_06937,70,+,CP018074.1,Genbank,gene,4778835,4779533,.,-,.,1878
vnz_22100,491.94197,-3.049060085,0.3634382,-8.3894879,4.88e-17,2.7e-15,CP018074.1,4818623,4818624,TSS_06996,295,+,CP018074.1,Genbank,gene,4819561,4820676,.,-,.,937
vnz_22100,491.94197,-3.049060085,0.3634382,-8.3894879,4.88e-17,2.7e-15,CP018074.1,4819227,4819228,TSS_06997,34,+,CP018074.1,Genbank,gene,4819561,4820676,.,-,.,333
vnz_22160,1530.9044,-2.713659079,0.3436697,-7.8961253,2.88e-15,1.19e-13,CP018074.1,4838426,4838427,TSS_07014,41,-,CP018074.1,Genbank,gene,4836612,4837790,.,+,.,637
vnz_22165,814.70154,-3.095140096,0.304088,-10.178436,2.48e-24,3.8e-22,CP018074.1,4838426,4838427,TSS_07014,41,-,CP018074.1,Genbank,gene,4837810,4838694,.,+,.,1
vnz_22165,814.70154,-3.095140096,0.304088,-10.178436,2.48e-24,3.8e-22,CP018074.1,4840187,4840188,TSS_07018,2588,-,CP018074.1,Genbank,gene,4837810,4838694,.,+,.,1494
vnz_22210,206.36559,-2.681788399,0.3640144,-7.3672582,1.74e-13,5.57e-12,CP018074.1,4847720,4847721,TSS_07023,56,+,CP018074.1,Genbank,gene,4847941,4848537,.,-,.,220
vnz_22465,87.683712,-2.400766837,0.5688983,-4.2200279,2.44e-05,0.0001589,CP018074.1,4895970,4895971,TSS_07076,31,+,CP018074.1,Genbank,gene,4897557,4898900,.,-,.,1586
vnz_22465,87.683712,-2.400766837,0.5688983,-4.2200279,2.44e-05,0.0001589,CP018074.1,4894301,4894302,TSS_07075,282,+,CP018074.1,Genbank,gene,4897557,4898900,.,-,.,3255
vnz_22480,209.08078,-4.149270496,0.5141172,-8.070671,6.99e-16,3.22e-14,CP018074.1,4902766,4902767,TSS_07088,109,-,CP018074.1,Genbank,gene,4901458,4902675,.,+,.,92
vnz_22485,942.40881,-5.024585332,0.5428479,-9.2559731,2.12e-20,1.78e-18,CP018074.1,4902766,4902767,TSS_07088,109,-,CP018074.1,Genbank,gene,4902687,4903580,.,+,.,1
