gene.ID,Base.Mean,log2.FC.,StdErr,Wald.Stats,P.value,P.adj,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V16
vnz_22885,380.84865,-2.1757914,0.40686,-5.3477637,8.9e-08,1.52e-06,CP018074.1,4984394,4984395,TSS_06971,45,+,CP018074.1,Genbank,gene,4984409,4984819,.,-,.,14
vnz_22885,380.84865,-2.1757914,0.40686,-5.3477637,8.9e-08,1.52e-06,CP018074.1,4984111,4984112,TSS_06970,1705,+,CP018074.1,Genbank,gene,4984409,4984819,.,-,.,297
vnz_23170,71.344276,2.487746,0.5356684,4.6441906,3.41e-06,4.42e-05,CP018074.1,5039460,5039461,TSS_07006,431,+,CP018074.1,Genbank,gene,5042398,5043324,.,-,.,2937
vnz_23170,71.344276,2.487746,0.5356684,4.6441906,3.41e-06,4.42e-05,CP018074.1,5031771,5031772,TSS_07003,37,+,CP018074.1,Genbank,gene,5042398,5043324,.,-,.,10626
vnz_23170,71.344276,2.487746,0.5356684,4.6441906,3.41e-06,4.42e-05,CP018074.1,5039998,5039999,TSS_07007,102,+,CP018074.1,Genbank,gene,5042398,5043324,.,-,.,2399
vnz_23285,586.69106,7.4476696,0.6464818,11.520308,1.04e-30,1.84e-28,CP018074.1,5072051,5072052,TSS_07060,168,-,CP018074.1,Genbank,gene,5069000,5069497,.,+,.,2555
vnz_23475,130.1496,5.5493131,0.6172987,8.9896727,2.48e-19,1.64e-17,CP018074.1,5104343,5104344,TSS_07103,1035,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,3242
vnz_23475,130.1496,5.5493131,0.6172987,8.9896727,2.48e-19,1.64e-17,CP018074.1,5107699,5107700,TSS_07108,45,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,1
vnz_23475,130.1496,5.5493131,0.6172987,8.9896727,2.48e-19,1.64e-17,CP018074.1,5103510,5103511,TSS_07102,6173,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,4075
vnz_23475,130.1496,5.5493131,0.6172987,8.9896727,2.48e-19,1.64e-17,CP018074.1,5102096,5102097,TSS_07097,4599,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,5489
vnz_23475,130.1496,5.5493131,0.6172987,8.9896727,2.48e-19,1.64e-17,CP018074.1,5102017,5102018,TSS_07096,86,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,5568
vnz_23475,130.1496,5.5493131,0.6172987,8.9896727,2.48e-19,1.64e-17,CP018074.1,5104833,5104834,TSS_07105,710,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,2752
vnz_23475,130.1496,5.5493131,0.6172987,8.9896727,2.48e-19,1.64e-17,CP018074.1,5104777,5104778,TSS_07104,54,+,CP018074.1,Genbank,gene,5107586,5108293,.,-,.,2808
vnz_23480,188.61764,5.1921152,0.582152,8.9188315,4.71e-19,3.06e-17,CP018074.1,5107699,5107700,TSS_07108,45,+,CP018074.1,Genbank,gene,5108347,5110452,.,-,.,647
vnz_23530,131.99454,-2.1617638,0.4844159,-4.4626196,8.1e-06,9.52e-05,CP018074.1,5123801,5123802,TSS_07127,418,-,CP018074.1,Genbank,gene,5123594,5124526,.,+,.,1
vnz_23555,283.49026,3.1582776,0.4609059,6.8523265,7.27e-12,2.2e-10,CP018074.1,5129855,5129856,TSS_07129,53,-,CP018074.1,Genbank,gene,5129123,5130751,.,+,.,1
vnz_23860,1336.6652,-2.3528657,0.3808688,-6.1776279,6.51e-10,1.52e-08,CP018074.1,5192774,5192775,TSS_07214,55,-,CP018074.1,Genbank,gene,5191096,5192067,.,+,.,708
vnz_24000,166.22493,2.0869451,0.3716085,5.615978,1.95e-08,3.73e-07,CP018074.1,5226726,5226727,TSS_07258,107,-,CP018074.1,Genbank,gene,5226567,5227655,.,+,.,1
vnz_24125,65.083478,-2.7032862,0.4668323,-5.7907011,7.01e-09,1.44e-07,CP018074.1,5253950,5253951,TSS_07296,115,+,CP018074.1,Genbank,gene,5253318,5254940,.,-,.,1
vnz_24455,54.745943,-2.2742104,0.7221745,-3.1491148,0.0016377,0.0105376,CP018074.1,5318383,5318384,TSS_07361,839,+,CP018074.1,Genbank,gene,5319256,5320008,.,-,.,872
vnz_24535,132.75856,-2.2189779,0.4300066,-5.1603347,2.47e-07,3.89e-06,CP018074.1,5345194,5345195,TSS_07384,7489,-,CP018074.1,Genbank,gene,5338245,5341268,.,+,.,3927
vnz_24535,132.75856,-2.2189779,0.4300066,-5.1603347,2.47e-07,3.89e-06,CP018074.1,5348082,5348083,TSS_07388,84,-,CP018074.1,Genbank,gene,5338245,5341268,.,+,.,6815
vnz_24920,196.14339,-2.6593833,0.4009276,-6.6330768,3.29e-11,9.05e-10,CP018074.1,5423455,5423456,TSS_07469,1723,+,CP018074.1,Genbank,gene,5424076,5425110,.,-,.,620
vnz_24920,196.14339,-2.6593833,0.4009276,-6.6330768,3.29e-11,9.05e-10,CP018074.1,5423462,5423463,TSS_07471,73,+,CP018074.1,Genbank,gene,5424076,5425110,.,-,.,613
vnz_24940,308.70174,2.3183088,0.3981543,5.8226394,5.79e-09,1.21e-07,CP018074.1,5428100,5428101,TSS_07480,56,+,CP018074.1,Genbank,gene,5427885,5428664,.,-,.,1
vnz_24945,452.94275,3.3132592,0.4402223,7.5263313,5.22e-14,2.17e-12,CP018074.1,5428100,5428101,TSS_07480,56,+,CP018074.1,Genbank,gene,5428668,5429636,.,-,.,567
vnz_24945,452.94275,3.3132592,0.4402223,7.5263313,5.22e-14,2.17e-12,CP018074.1,5429081,5429082,TSS_07483,75,+,CP018074.1,Genbank,gene,5428668,5429636,.,-,.,1
vnz_25025,59.24519,5.8829188,0.7859,7.4855819,7.12e-14,2.83e-12,CP018074.1,5446951,5446952,TSS_07517,41,-,CP018074.1,Genbank,gene,5445938,5447902,.,+,.,1
vnz_25635,645.30556,-2.4872137,0.3301725,-7.533073,4.96e-14,2.08e-12,CP018074.1,5603404,5603405,TSS_07621,47,-,CP018074.1,Genbank,gene,5602856,5605696,.,+,.,1
vnz_25890,162.99386,-2.1683825,0.3757732,-5.7704552,7.91e-09,1.6e-07,CP018074.1,5666595,5666596,TSS_07684,34,-,CP018074.1,Genbank,gene,5666272,5667066,.,+,.,1
vnz_25945,709.16279,5.3593417,0.4025417,13.313757,1.93e-40,9.09e-38,CP018074.1,5673377,5673378,TSS_07714,33,-,CP018074.1,Genbank,gene,5673031,5673258,.,+,.,120
vnz_25945,709.16279,5.3593417,0.4025417,13.313757,1.93e-40,9.09e-38,CP018074.1,5673517,5673518,TSS_07720,60,-,CP018074.1,Genbank,gene,5673031,5673258,.,+,.,260
vnz_25950,1449.469,2.31378,0.3146852,7.3526823,1.94e-13,7.28e-12,CP018074.1,5675422,5675423,TSS_07729,146,-,CP018074.1,Genbank,gene,5673402,5674106,.,+,.,1317
vnz_25950,1449.469,2.31378,0.3146852,7.3526823,1.94e-13,7.28e-12,CP018074.1,5673517,5673518,TSS_07720,60,-,CP018074.1,Genbank,gene,5673402,5674106,.,+,.,1
vnz_26130,202.04479,4.5555574,0.4657853,9.7803806,1.37e-22,1.14e-20,CP018074.1,5714973,5714974,TSS_07870,31,-,CP018074.1,Genbank,gene,5712120,5714042,.,+,.,932
vnz_26130,202.04479,4.5555574,0.4657853,9.7803806,1.37e-22,1.14e-20,CP018074.1,5715138,5715139,TSS_07872,212,-,CP018074.1,Genbank,gene,5712120,5714042,.,+,.,1097
vnz_26135,76.380789,3.3832446,0.4777688,7.0813433,1.43e-12,4.81e-11,CP018074.1,5712096,5712097,TSS_07868,61,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,2113
vnz_26135,76.380789,3.3832446,0.4777688,7.0813433,1.43e-12,4.81e-11,CP018074.1,5704193,5704194,TSS_07861,84,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,10016
vnz_26135,76.380789,3.3832446,0.4777688,7.0813433,1.43e-12,4.81e-11,CP018074.1,5710393,5710394,TSS_07866,911,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,3816
vnz_26135,76.380789,3.3832446,0.4777688,7.0813433,1.43e-12,4.81e-11,CP018074.1,5704072,5704073,TSS_07855,10095,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,10137
vnz_26135,76.380789,3.3832446,0.4777688,7.0813433,1.43e-12,4.81e-11,CP018074.1,5714933,5714934,TSS_07869,89,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,1
vnz_26135,76.380789,3.3832446,0.4777688,7.0813433,1.43e-12,4.81e-11,CP018074.1,5704085,5704086,TSS_07860,1777,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,10124
vnz_26135,76.380789,3.3832446,0.4777688,7.0813433,1.43e-12,4.81e-11,CP018074.1,5704078,5704079,TSS_07857,389,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,10131
vnz_26135,76.380789,3.3832446,0.4777688,7.0813433,1.43e-12,4.81e-11,CP018074.1,5705189,5705190,TSS_07863,36,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,9020
vnz_26135,76.380789,3.3832446,0.4777688,7.0813433,1.43e-12,4.81e-11,CP018074.1,5705934,5705935,TSS_07864,84,+,CP018074.1,Genbank,gene,5714210,5714935,.,-,.,8275
vnz_26485,343.96596,2.659741,0.4231025,6.2862804,3.25e-10,7.96e-09,CP018074.1,5784187,5784188,TSS_07953,140,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,3376
vnz_26485,343.96596,2.659741,0.4231025,6.2862804,3.25e-10,7.96e-09,CP018074.1,5782898,5782899,TSS_07952,2621,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,4665
vnz_26485,343.96596,2.659741,0.4231025,6.2862804,3.25e-10,7.96e-09,CP018074.1,5781464,5781465,TSS_07950,172,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,6099
vnz_26485,343.96596,2.659741,0.4231025,6.2862804,3.25e-10,7.96e-09,CP018074.1,5785677,5785678,TSS_07954,103,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,1886
vnz_26485,343.96596,2.659741,0.4231025,6.2862804,3.25e-10,7.96e-09,CP018074.1,5781397,5781398,TSS_07948,71,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,6166
vnz_26485,343.96596,2.659741,0.4231025,6.2862804,3.25e-10,7.96e-09,CP018074.1,5780270,5780271,TSS_07946,1776,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,7293
vnz_26485,343.96596,2.659741,0.4231025,6.2862804,3.25e-10,7.96e-09,CP018074.1,5774385,5774386,TSS_07937,33,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,13178
vnz_26485,343.96596,2.659741,0.4231025,6.2862804,3.25e-10,7.96e-09,CP018074.1,5776062,5776063,TSS_07941,6321,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,11501
vnz_26485,343.96596,2.659741,0.4231025,6.2862804,3.25e-10,7.96e-09,CP018074.1,5781389,5781390,TSS_07947,91,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,6174
vnz_27040,276.85687,3.8210489,0.475446,8.0367671,9.22e-16,4.5e-14,CP018074.1,5924633,5924634,TSS_08211,1899,+,CP018074.1,Genbank,gene,5928193,5928525,.,-,.,3559
vnz_27295,106.93485,2.2143649,0.4667112,4.7446153,2.09e-06,2.82e-05,CP018074.1,5996354,5996355,TSS_08310,43,+,CP018074.1,Genbank,gene,5997354,5997635,.,-,.,999
vnz_27295,106.93485,2.2143649,0.4667112,4.7446153,2.09e-06,2.82e-05,CP018074.1,5992272,5992273,TSS_08305,82,+,CP018074.1,Genbank,gene,5997354,5997635,.,-,.,5081
vnz_27295,106.93485,2.2143649,0.4667112,4.7446153,2.09e-06,2.82e-05,CP018074.1,5995224,5995225,TSS_08308,284,+,CP018074.1,Genbank,gene,5997354,5997635,.,-,.,2129
vnz_27295,106.93485,2.2143649,0.4667112,4.7446153,2.09e-06,2.82e-05,CP018074.1,5992278,5992279,TSS_08306,68,+,CP018074.1,Genbank,gene,5997354,5997635,.,-,.,5075
vnz_28530,50.534678,-2.0796495,0.5699233,-3.6489988,0.0002633,0.0021151,CP018074.1,6265908,6265909,TSS_08534,87,+,CP018074.1,Genbank,gene,6267823,6269241,.,-,.,1914
vnz_28530,50.534678,-2.0796495,0.5699233,-3.6489988,0.0002633,0.0021151,CP018074.1,6269142,6269143,TSS_08535,61,+,CP018074.1,Genbank,gene,6267823,6269241,.,-,.,1
vnz_28710,60.933508,3.085937,0.5493588,5.6173431,1.94e-08,3.71e-07,CP018074.1,6316255,6316256,TSS_08563,419,-,CP018074.1,Genbank,gene,6316255,6317457,.,+,.,1
vnz_28715,55.831791,4.3074508,0.7376084,5.8397527,5.23e-09,1.1e-07,CP018074.1,6319132,6319133,TSS_08569,165,-,CP018074.1,Genbank,gene,6317454,6317867,.,+,.,1266
vnz_28720,620.40092,6.4677795,0.4771423,13.555241,7.38e-42,3.73e-39,CP018074.1,6319132,6319133,TSS_08569,165,-,CP018074.1,Genbank,gene,6317965,6319524,.,+,.,1
vnz_28755,96.086203,-2.0020919,0.46305,-4.3237057,1.53e-05,0.000168,CP018074.1,6329896,6329897,TSS_08584,61,-,CP018074.1,Genbank,gene,6329633,6331078,.,+,.,1
vnz_29005,75.268223,3.349551,0.5476238,6.1165186,9.56e-10,2.16e-08,CP018074.1,6391951,6391952,TSS_08634,256,+,CP018074.1,Genbank,gene,6393516,6394484,.,-,.,1564
vnz_29325,919.40751,6.1730632,0.4874672,12.663547,9.41e-37,3.03e-34,CP018074.1,6456968,6456969,TSS_08702,60,-,CP018074.1,Genbank,gene,6456808,6457005,.,+,.,1
vnz_29390,698.7082,-2.3651772,0.3801604,-6.2215238,4.92e-10,1.18e-08,CP018074.1,6469685,6469686,TSS_08710,353,+,CP018074.1,Genbank,gene,6473487,6474617,.,-,.,3801
vnz_29390,698.7082,-2.3651772,0.3801604,-6.2215238,4.92e-10,1.18e-08,CP018074.1,6473009,6473010,TSS_08712,318,+,CP018074.1,Genbank,gene,6473487,6474617,.,-,.,477
vnz_29390,698.7082,-2.3651772,0.3801604,-6.2215238,4.92e-10,1.18e-08,CP018074.1,6471229,6471230,TSS_08711,365,+,CP018074.1,Genbank,gene,6473487,6474617,.,-,.,2257
vnz_29390,698.7082,-2.3651772,0.3801604,-6.2215238,4.92e-10,1.18e-08,CP018074.1,6469238,6469239,TSS_08709,117,+,CP018074.1,Genbank,gene,6473487,6474617,.,-,.,4248
vnz_29450,55.781985,-2.4939395,0.6494078,-3.8403289,0.0001229,0.0010981,CP018074.1,6482500,6482501,TSS_08726,1209,+,CP018074.1,Genbank,gene,6489442,6490788,.,-,.,6941
vnz_29450,55.781985,-2.4939395,0.6494078,-3.8403289,0.0001229,0.0010981,CP018074.1,6482386,6482387,TSS_08720,174,+,CP018074.1,Genbank,gene,6489442,6490788,.,-,.,7055
vnz_29450,55.781985,-2.4939395,0.6494078,-3.8403289,0.0001229,0.0010981,CP018074.1,6482399,6482400,TSS_08721,36,+,CP018074.1,Genbank,gene,6489442,6490788,.,-,.,7042
vnz_29905,133.99601,-2.4729612,0.3530192,-7.0051756,2.47e-12,8.08e-11,CP018074.1,6591584,6591585,TSS_08782,78,-,CP018074.1,Genbank,gene,6587256,6589559,.,+,.,2026
vnz_29910,584.6311,-3.0473432,0.2753557,-11.066935,1.82e-28,2.47e-26,CP018074.1,6600164,6600165,TSS_08788,142,-,CP018074.1,Genbank,gene,6589673,6595819,.,+,.,4346
vnz_29910,584.6311,-3.0473432,0.2753557,-11.066935,1.82e-28,2.47e-26,CP018074.1,6598593,6598594,TSS_08784,108,-,CP018074.1,Genbank,gene,6589673,6595819,.,+,.,2775
vnz_29910,584.6311,-3.0473432,0.2753557,-11.066935,1.82e-28,2.47e-26,CP018074.1,6591584,6591585,TSS_08782,78,-,CP018074.1,Genbank,gene,6589673,6595819,.,+,.,1
vnz_29910,584.6311,-3.0473432,0.2753557,-11.066935,1.82e-28,2.47e-26,CP018074.1,6600891,6600892,TSS_08792,713,-,CP018074.1,Genbank,gene,6589673,6595819,.,+,.,5073
vnz_30055,163.57154,-2.8160875,0.5453621,-5.1637027,2.42e-07,3.83e-06,CP018074.1,6629400,6629401,TSS_08809,44,+,CP018074.1,Genbank,gene,6628534,6629991,.,-,.,1
vnz_30460,114.87981,-2.5815593,0.3834845,-6.731847,1.68e-11,4.76e-10,CP018074.1,6723880,6723881,TSS_08864,85,-,CP018074.1,Genbank,gene,6721408,6722421,.,+,.,1460
vnz_31035,54.881403,3.9954504,0.6607806,6.0465614,1.48e-09,3.29e-08,CP018074.1,6860407,6860408,TSS_08904,882,+,CP018074.1,Genbank,gene,6860698,6861783,.,-,.,290
vnz_31035,54.881403,3.9954504,0.6607806,6.0465614,1.48e-09,3.29e-08,CP018074.1,6860087,6860088,TSS_08903,62,+,CP018074.1,Genbank,gene,6860698,6861783,.,-,.,610
vnz_31035,54.881403,3.9954504,0.6607806,6.0465614,1.48e-09,3.29e-08,CP018074.1,6860439,6860440,TSS_08905,519,+,CP018074.1,Genbank,gene,6860698,6861783,.,-,.,258
vnz_31480,56.744998,3.2142154,0.7267806,4.4225387,9.75e-06,0.0001121,CP018074.1,6968335,6968336,TSS_08961,265,-,CP018074.1,Genbank,gene,6966243,6966524,.,+,.,1812
vnz_31480,56.744998,3.2142154,0.7267806,4.4225387,9.75e-06,0.0001121,CP018074.1,6967230,6967231,TSS_08960,82,-,CP018074.1,Genbank,gene,6966243,6966524,.,+,.,707
vnz_31545,194.22753,5.4228847,0.5171092,10.486924,9.92e-26,1.05e-23,CP018074.1,6978534,6978535,TSS_08971,77,-,CP018074.1,Genbank,gene,6978467,6979498,.,+,.,1
vnz_32150,243.40622,5.7746307,0.5525425,10.451016,1.45e-25,1.49e-23,CP018074.1,7121490,7121491,TSS_09058,160,-,CP018074.1,Genbank,gene,7119248,7120045,.,+,.,1446
vnz_32195,292.95297,5.3387856,0.5052854,10.565881,4.29e-26,4.9e-24,CP018074.1,7131119,7131120,TSS_09066,190,-,CP018074.1,Genbank,gene,7127523,7130084,.,+,.,1036
vnz_32210,60.518759,4.7647243,0.7671332,6.2110784,5.26e-10,1.24e-08,CP018074.1,7134593,7134594,TSS_09070,1219,-,CP018074.1,Genbank,gene,7132295,7133149,.,+,.,1445
vnz_32210,60.518759,4.7647243,0.7671332,6.2110784,5.26e-10,1.24e-08,CP018074.1,7134588,7134589,TSS_09069,33,-,CP018074.1,Genbank,gene,7132295,7133149,.,+,.,1440
vnz_32215,55.506293,4.0687126,0.6838993,5.9492863,2.69e-09,5.87e-08,CP018074.1,7131252,7131253,TSS_09067,265,+,CP018074.1,Genbank,gene,7133192,7134043,.,-,.,1939
vnz_32230,95.704289,6.5491683,1.2328514,5.3122124,1.08e-07,1.82e-06,CP018074.1,7134697,7134698,TSS_09071,42,+,CP018074.1,Genbank,gene,7135407,7136489,.,-,.,709
vnz_32425,89.957058,6.7643729,1.0011171,6.7568246,1.41e-11,4.12e-10,CP018074.1,7178707,7178708,TSS_09090,61,+,CP018074.1,Genbank,gene,7181674,7181964,.,-,.,2966
vnz_32425,89.957058,6.7643729,1.0011171,6.7568246,1.41e-11,4.12e-10,CP018074.1,7180360,7180361,TSS_09094,256,+,CP018074.1,Genbank,gene,7181674,7181964,.,-,.,1313
vnz_32425,89.957058,6.7643729,1.0011171,6.7568246,1.41e-11,4.12e-10,CP018074.1,7180383,7180384,TSS_09096,42,+,CP018074.1,Genbank,gene,7181674,7181964,.,-,.,1290
vnz_32425,89.957058,6.7643729,1.0011171,6.7568246,1.41e-11,4.12e-10,CP018074.1,7178778,7178779,TSS_09091,105,+,CP018074.1,Genbank,gene,7181674,7181964,.,-,.,2895
vnz_33360,158.95993,4.1030187,0.4401812,9.3212039,1.15e-20,8.39e-19,CP018074.1,7404398,7404399,TSS_09201,47,+,CP018074.1,Genbank,gene,7405211,7407391,.,-,.,812
vnz_33465,361.15843,4.2419183,0.5001041,8.48207,2.21e-17,1.29e-15,CP018074.1,7432341,7432342,TSS_09211,165,-,CP018074.1,Genbank,gene,7431972,7432601,.,+,.,1
vnz_33485,78.303421,2.670641,0.5928552,4.50471,6.65e-06,7.95e-05,CP018074.1,7442983,7442984,TSS_09223,2357,-,CP018074.1,Genbank,gene,7436474,7437502,.,+,.,5482
vnz_33490,69.253752,5.4880552,0.8074524,6.7967541,1.07e-11,3.2e-10,CP018074.1,7436796,7436797,TSS_09214,39,+,CP018074.1,Genbank,gene,7437598,7437930,.,-,.,801
vnz_33490,69.253752,5.4880552,0.8074524,6.7967541,1.07e-11,3.2e-10,CP018074.1,7435354,7435355,TSS_09213,151,+,CP018074.1,Genbank,gene,7437598,7437930,.,-,.,2243
vnz_33645,106.18123,2.8060551,0.5812378,4.8277234,1.38e-06,1.94e-05,CP018074.1,7471126,7471127,TSS_09244,229,+,CP018074.1,Genbank,gene,7470526,7471188,.,-,.,1
vnz_33655,213.78774,4.0470699,0.3743383,10.811262,3.04e-27,3.72e-25,CP018074.1,7471526,7471527,TSS_09248,79,+,CP018074.1,Genbank,gene,7472221,7472778,.,-,.,694
vnz_33655,213.78774,4.0470699,0.3743383,10.811262,3.04e-27,3.72e-25,CP018074.1,7471126,7471127,TSS_09244,229,+,CP018074.1,Genbank,gene,7472221,7472778,.,-,.,1094
vnz_33725,75.173152,2.6491501,0.5207232,5.0874439,3.63e-07,5.57e-06,CP018074.1,7485861,7485862,TSS_09260,39,+,CP018074.1,Genbank,gene,7488355,7490718,.,-,.,2493
vnz_33725,75.173152,2.6491501,0.5207232,5.0874439,3.63e-07,5.57e-06,CP018074.1,7483366,7483367,TSS_09256,5334,+,CP018074.1,Genbank,gene,7488355,7490718,.,-,.,4988
vnz_33750,52.335892,2.4792097,0.6004163,4.129151,3.64e-05,0.0003656,CP018074.1,7496762,7496763,TSS_09266,39,-,CP018074.1,Genbank,gene,7495911,7496225,.,+,.,538
vnz_33765,71.689557,3.5192363,0.7654162,4.5978077,4.27e-06,5.3e-05,CP018074.1,7491955,7491956,TSS_09264,90,+,CP018074.1,Genbank,gene,7497523,7498602,.,-,.,5567
vnz_33765,71.689557,3.5192363,0.7654162,4.5978077,4.27e-06,5.3e-05,CP018074.1,7497961,7497962,TSS_09277,112,+,CP018074.1,Genbank,gene,7497523,7498602,.,-,.,1
vnz_33765,71.689557,3.5192363,0.7654162,4.5978077,4.27e-06,5.3e-05,CP018074.1,7495910,7495911,TSS_09265,2737,+,CP018074.1,Genbank,gene,7497523,7498602,.,-,.,1612
vnz_33765,71.689557,3.5192363,0.7654162,4.5978077,4.27e-06,5.3e-05,CP018074.1,7496899,7496900,TSS_09267,894,+,CP018074.1,Genbank,gene,7497523,7498602,.,-,.,623
vnz_33770,73.736163,3.8020102,0.7259678,5.2371611,1.63e-07,2.65e-06,CP018074.1,7497961,7497962,TSS_09277,112,+,CP018074.1,Genbank,gene,7498606,7499583,.,-,.,644
vnz_33825,653.33034,6.7030072,0.5529012,12.123336,7.95e-34,2.01e-31,CP018074.1,7507315,7507316,TSS_09288,372,-,CP018074.1,Genbank,gene,7505943,7506161,.,+,.,1155
vnz_33845,51.077556,2.0067109,0.5900324,3.4010181,0.0006714,0.0048047,CP018074.1,7515046,7515047,TSS_09291,3630,-,CP018074.1,Genbank,gene,7509832,7510794,.,+,.,4253
vnz_33850,173.62688,3.9209631,0.5056907,7.7536791,8.93e-15,3.97e-13,CP018074.1,7508894,7508895,TSS_09289,149,+,CP018074.1,Genbank,gene,7510689,7511654,.,-,.,1794
vnz_33925,188.1222,2.3206374,0.432247,5.3687765,7.93e-08,1.35e-06,CP018074.1,7524263,7524264,TSS_09305,142,+,CP018074.1,Genbank,gene,7525742,7526110,.,-,.,1478
vnz_34175,135.09607,3.2910453,0.6080024,5.4128824,6.2e-08,1.08e-06,CP018074.1,7581602,7581603,TSS_09335,86,+,CP018074.1,Genbank,gene,7582800,7583195,.,-,.,1197
vnz_34235,795.27636,8.4031673,0.7255708,11.581458,5.12e-31,9.53e-29,CP018074.1,7595644,7595645,TSS_09343,50,+,CP018074.1,Genbank,gene,7597350,7599014,.,-,.,1705
vnz_34440,453.03441,3.473118,0.4078282,8.5161296,1.65e-17,9.73e-16,CP018074.1,7639340,7639341,TSS_09364,96,+,CP018074.1,Genbank,gene,7643089,7643889,.,-,.,3748
vnz_34440,453.03441,3.473118,0.4078282,8.5161296,1.65e-17,9.73e-16,CP018074.1,7641069,7641070,TSS_09366,516,+,CP018074.1,Genbank,gene,7643089,7643889,.,-,.,2019
vnz_34440,453.03441,3.473118,0.4078282,8.5161296,1.65e-17,9.73e-16,CP018074.1,7634131,7634132,TSS_09363,46,+,CP018074.1,Genbank,gene,7643089,7643889,.,-,.,8957
vnz_34440,453.03441,3.473118,0.4078282,8.5161296,1.65e-17,9.73e-16,CP018074.1,7630144,7630145,TSS_09362,49,+,CP018074.1,Genbank,gene,7643089,7643889,.,-,.,12944
vnz_34500,164.38685,4.27712,0.6961838,6.143665,8.06e-10,1.85e-08,CP018074.1,7658100,7658101,TSS_09378,52,-,CP018074.1,Genbank,gene,7657048,7658511,.,+,.,1
vnz_34500,164.38685,4.27712,0.6961838,6.143665,8.06e-10,1.85e-08,CP018074.1,7658407,7658408,TSS_09380,46,-,CP018074.1,Genbank,gene,7657048,7658511,.,+,.,1
vnz_34520,87.797483,4.331448,1.1325838,3.8243951,0.0001311,0.001157,CP018074.1,7658370,7658371,TSS_09379,59,+,CP018074.1,Genbank,gene,7661624,7662484,.,-,.,3253
vnz_34535,118.57957,5.0144653,0.7344597,6.8274208,8.65e-12,2.6e-10,CP018074.1,7666065,7666066,TSS_09388,32,-,CP018074.1,Genbank,gene,7663651,7664511,.,+,.,1555
vnz_34535,118.57957,5.0144653,0.7344597,6.8274208,8.65e-12,2.6e-10,CP018074.1,7665488,7665489,TSS_09387,34,-,CP018074.1,Genbank,gene,7663651,7664511,.,+,.,978
vnz_34535,118.57957,5.0144653,0.7344597,6.8274208,8.65e-12,2.6e-10,CP018074.1,7664994,7664995,TSS_09386,231,-,CP018074.1,Genbank,gene,7663651,7664511,.,+,.,484
vnz_34795,278.42573,-2.0139512,0.4876115,-4.1302375,3.62e-05,0.0003643,CP018074.1,7737737,7737738,TSS_09546,102,+,CP018074.1,Genbank,gene,7738179,7740032,.,-,.,441
vnz_34795,278.42573,-2.0139512,0.4876115,-4.1302375,3.62e-05,0.0003643,CP018074.1,7722689,7722690,TSS_09448,35,+,CP018074.1,Genbank,gene,7738179,7740032,.,-,.,15489
vnz_34795,278.42573,-2.0139512,0.4876115,-4.1302375,3.62e-05,0.0003643,CP018074.1,7737820,7737821,TSS_09569,522,+,CP018074.1,Genbank,gene,7738179,7740032,.,-,.,358
vnz_34795,278.42573,-2.0139512,0.4876115,-4.1302375,3.62e-05,0.0003643,CP018074.1,7722956,7722957,TSS_09481,31,+,CP018074.1,Genbank,gene,7738179,7740032,.,-,.,15222
vnz_34795,278.42573,-2.0139512,0.4876115,-4.1302375,3.62e-05,0.0003643,CP018074.1,7722747,7722748,TSS_09456,72,+,CP018074.1,Genbank,gene,7738179,7740032,.,-,.,15431
vnz_34795,278.42573,-2.0139512,0.4876115,-4.1302375,3.62e-05,0.0003643,CP018074.1,7720784,7720785,TSS_09432,3734,+,CP018074.1,Genbank,gene,7738179,7740032,.,-,.,17394
vnz_34795,278.42573,-2.0139512,0.4876115,-4.1302375,3.62e-05,0.0003643,CP018074.1,7722595,7722596,TSS_09442,43,+,CP018074.1,Genbank,gene,7738179,7740032,.,-,.,15583
